,Air_Temp_DEGC,Soil_Temp_DEGC,Soil_Classification,Crop,Fert_Ammend_Class,target
1508,5.98,0.0,1.0,1.0,1.0,3174.255229
1650,7.46,0.0,1.0,1.0,2.0,12545.57279
5773,0.0,0.0,4.0,0.0,1.0,0.0
2872,28.9,23.6,2.0,0.0,3.0,34453.15055
1946,13.35,0.0,1.0,1.0,3.0,14692.16686
5460,0.0,0.0,4.0,4.0,3.0,0.0
1499,15.9,0.0,1.0,1.0,1.0,4882.248192
5829,0.0,0.0,4.0,4.0,3.0,0.0
988,1.45,-0.2,6.0,0.0,3.0,680.6891815
2417,10.1,0.0,1.0,1.0,3.0,2749.613045
5556,0.0,0.0,4.0,4.0,3.0,0.0
5772,0.0,0.0,4.0,0.0,1.0,0.0
4977,16.9,10.0,5.0,0.0,3.0,12127.98794
4771,0.0,11.88888889,8.0,1.0,3.0,7827.6554
5937,0.0,0.0,4.0,4.0,3.0,0.0
5288,0.0,0.0,4.0,0.0,3.0,0.0
4434,0.0,9.88888889,8.0,1.0,3.0,5248.7485
7670,0.0,0.0,4.0,3.0,1.0,0.0
2896,0.0,0.0,2.0,0.0,3.0,29327.43067
3481,0.0,0.0,2.0,0.0,1.0,37115.35152
6260,0.0,0.0,4.0,4.0,3.0,0.0
4200,27.93333333,22.8,2.0,0.0,3.0,29097.25604
5458,0.0,0.0,4.0,4.0,3.0,0.0
152,0.0,0.0,6.0,0.0,2.0,1647.633039
1481,12.15,0.0,1.0,1.0,2.0,7047.753369
3994,0.0,0.0,2.0,0.0,3.0,24572.98086
3966,25.33333333,21.95,2.0,0.0,3.0,17616.42523
3474,0.0,0.0,2.0,0.0,1.0,33747.91149
3703,0.0,0.0,2.0,0.0,2.0,74442.0966
4673,0.0,17.44444444,8.0,1.0,3.0,13882.1959
3771,0.0,0.0,2.0,0.0,2.0,47940.88258
2880,0.0,0.0,2.0,0.0,3.0,30853.12175
4890,27.1,24.0,5.0,0.0,3.0,77479.10164
1071,6.5375,3.15,7.0,3.0,2.0,1872.058918
1594,-3.0,0.0,1.0,1.0,1.0,2145.607127
3797,0.0,0.0,2.0,0.0,2.0,41622.57441
2749,0.0,0.0,2.0,0.0,3.0,30387.75488
5824,0.0,0.0,4.0,0.0,1.0,0.0
1696,8.8,0.0,1.0,1.0,3.0,4275.254446
7774,0.0,0.0,4.0,3.0,1.0,0.0
5343,0.0,0.0,0.0,0.0,3.0,0.0
4695,0.0,22.38888889,8.0,1.0,3.0,6991.1098
3028,0.0,0.0,2.0,0.0,3.0,26619.96701
976,0.0,0.0,6.0,0.0,1.0,1791.4148899999998
4959,11.0,12.0,5.0,0.0,3.0,19202.54806
1145,24.1375,26.2,7.0,3.0,2.0,31987.05113
518,0.0,0.0,6.0,0.0,3.0,657.4923827
1749,12.0,0.0,1.0,1.0,3.0,3421.889996
4839,0.0,17.03333333,3.0,1.0,1.0,0.0
7139,0.0,0.0,4.0,3.0,1.0,0.0
6525,0.0,0.0,4.0,0.0,1.0,0.0
1658,12.33,0.0,1.0,1.0,2.0,11876.28475
5311,0.0,0.0,0.0,0.0,3.0,0.0
1248,27.65,27.85,7.0,3.0,1.0,2965.6853260000007
2800,0.0,0.0,2.0,0.0,3.0,11092.45653
4897,27.1,24.0,5.0,0.0,3.0,77242.93697000001
7661,0.0,0.0,4.0,3.0,1.0,0.0
6846,0.0,0.0,4.0,3.0,1.0,0.0
7135,0.0,0.0,4.0,3.0,1.0,0.0
5775,0.0,0.0,4.0,4.0,3.0,0.0
7297,0.0,0.0,4.0,3.0,1.0,0.0
2232,12.31,0.0,1.0,1.0,2.0,2338.188948
5975,0.0,0.0,4.0,0.0,1.0,0.0
1635,6.2,0.0,1.0,1.0,1.0,1528.044269
2216,8.68,0.0,1.0,1.0,2.0,1749.1737
4054,0.0,0.0,2.0,0.0,3.0,29225.50203
6944,0.0,0.0,4.0,3.0,1.0,0.0
3231,0.0,0.0,2.0,0.0,3.0,20654.95377
1263,33.0,27.2,7.0,3.0,1.0,8604.778689
255,0.0,0.0,6.0,0.0,0.0,758.4327896000002
7711,0.0,0.0,4.0,3.0,1.0,0.0
141,0.0,0.0,6.0,0.0,2.0,1777.7740420000002
4708,0.0,17.66666667,8.0,1.0,3.0,4546.1092
3661,0.0,0.0,2.0,0.0,2.0,20917.39304
2221,8.68,0.0,1.0,1.0,2.0,1704.107141
1000,0.0,0.0,6.0,0.0,3.0,744.3685371
7673,0.0,0.0,4.0,3.0,1.0,0.0
1569,7.5,0.0,1.0,1.0,2.0,3220.004467
3001,28.0,22.475,2.0,0.0,3.0,20896.70994
7612,0.0,0.0,4.0,3.0,1.0,0.0
7502,0.0,0.0,4.0,3.0,1.0,0.0
4757,0.0,14.83333333,8.0,1.0,3.0,4059.2666
7746,0.0,0.0,4.0,3.0,1.0,0.0
2985,0.0,0.0,2.0,0.0,3.0,21836.29807
954,0.0,0.0,6.0,0.0,1.0,939.6648723
3609,27.23333333,22.3,2.0,0.0,2.0,21989.29842
3854,25.86666667,22.225,2.0,0.0,3.0,30131.14583
2177,9.44,0.0,1.0,1.0,3.0,1762.308371
5990,0.0,0.0,4.0,4.0,3.0,0.0
4077,0.0,0.0,2.0,0.0,3.0,31325.07426
3267,23.46666667,21.025,2.0,0.0,3.0,31459.4833
4900,27.1,24.0,5.0,0.0,3.0,41935.16871000001
679,3.05,0.0,6.0,0.0,1.0,552.2954112000001
524,0.0,0.0,6.0,0.0,3.0,775.5434576
7166,0.0,0.0,4.0,3.0,1.0,0.0
7778,0.0,0.0,4.0,3.0,1.0,0.0
586,0.0,0.0,6.0,0.0,3.0,644.6082335
6820,0.0,0.0,4.0,3.0,1.0,0.0
7606,0.0,0.0,4.0,3.0,1.0,0.0
1378,30.3375,23.45,7.0,3.0,1.0,6227.495449
4522,0.0,12.27777778,8.0,2.0,3.0,16592.043999999998
305,0.0,0.0,6.0,0.0,3.0,417.9733084
5738,0.0,0.0,4.0,4.0,3.0,0.0
4075,0.0,0.0,2.0,0.0,3.0,31727.79403
6940,0.0,0.0,4.0,3.0,1.0,0.0
61,0.0,0.0,6.0,0.0,1.0,793.3953190000002
7591,0.0,0.0,4.0,3.0,1.0,0.0
918,0.0,0.0,6.0,0.0,1.0,530.0612942
4800,0.0,6.77777778,8.0,1.0,3.0,1392.1219
3916,0.0,0.0,2.0,0.0,3.0,36076.57573
7742,0.0,0.0,4.0,3.0,1.0,0.0
4145,0.0,0.0,2.0,0.0,3.0,24706.41499
4651,0.0,19.61111111,8.0,2.0,3.0,18895.6436
1226,7.05,0.95,7.0,3.0,2.0,2951.5346050000007
1902,27.03,0.0,1.0,1.0,2.0,11791.40493
1609,6.6,0.0,1.0,1.0,2.0,37370.22879
4014,0.0,0.0,2.0,0.0,3.0,17036.26887
1238,33.675,27.2,7.0,3.0,1.0,19812.73144
6738,0.0,0.0,4.0,3.0,1.0,0.0
71,0.0,0.0,6.0,0.0,1.0,1218.552862
1063,1.125,-7.05,7.0,3.0,2.0,855.3028219
7245,0.0,0.0,4.0,3.0,1.0,0.0
5484,0.0,0.0,4.0,4.0,3.0,0.0
1711,12.9,0.0,1.0,1.0,3.0,2436.355581
3279,22.26666667,18.4,2.0,0.0,3.0,20244.99106
3389,0.0,0.0,2.0,0.0,3.0,17104.78715
2126,6.5070000000000014,0.0,1.0,1.0,2.0,1124.7210630000004
663,7.4,0.0,6.0,0.0,3.0,1915.393186
5053,5.13935185,0.3,5.0,0.0,3.0,2164.1308670000008
6972,0.0,0.0,4.0,3.0,1.0,0.0
4107,21.0,19.925,2.0,0.0,3.0,19391.66412
436,0.0,0.0,6.0,0.0,1.0,534.409593
1665,12.33,0.0,1.0,1.0,1.0,8709.861755
5799,0.0,0.0,4.0,0.0,1.0,0.0
4106,0.0,0.0,2.0,0.0,3.0,19492.04284
1283,13.7,5.75,7.0,3.0,1.0,6334.603502
5526,0.0,0.0,4.0,0.0,3.0,0.0
5612,0.0,0.0,4.0,0.0,3.0,0.0
7789,0.0,0.0,4.0,3.0,1.0,0.0
6774,0.0,0.0,4.0,3.0,1.0,0.0
1942,13.35,0.0,1.0,1.0,2.0,11085.27671
184,0.0,0.0,6.0,0.0,2.0,2657.532749
7356,0.0,0.0,4.0,3.0,1.0,0.0
7141,0.0,0.0,4.0,3.0,1.0,0.0
2548,0.0,0.0,2.0,0.0,3.0,35832.44765
1098,18.8375,14.8,7.0,3.0,2.0,36118.17415
2505,7.419,0.0,1.0,1.0,2.0,447.1999216
5189,0.0,0.0,4.0,0.0,3.0,0.0
3972,0.0,0.0,2.0,0.0,3.0,23720.31755
3238,0.0,0.0,2.0,0.0,3.0,15230.28721
2902,24.76666667,23.2,2.0,0.0,3.0,28683.41629
6950,0.0,0.0,4.0,3.0,1.0,0.0
5306,0.0,0.0,4.0,4.0,3.0,0.0
629,0.0,0.0,6.0,0.0,3.0,969.1494845
5729,0.0,0.0,4.0,0.0,1.0,0.0
3033,0.0,0.0,2.0,0.0,3.0,26014.71038
1136,23.2625,21.1,7.0,3.0,2.0,72893.67582
1312,27.9375,27.05,7.0,3.0,1.0,15664.440730000002
5323,0.0,0.0,4.0,4.0,3.0,0.0
2498,9.44,0.0,1.0,1.0,3.0,1464.39498
7832,0.0,0.0,4.0,3.0,1.0,0.0
7550,0.0,0.0,4.0,3.0,1.0,0.0
2317,19.21,0.0,1.0,0.0,2.0,18203.63131
6079,0.0,0.0,4.0,4.0,3.0,0.0
7014,0.0,0.0,4.0,3.0,1.0,0.0
3581,28.0,22.475,2.0,0.0,2.0,25513.91116
23,0.0,0.0,6.0,0.0,3.0,885.7690139
4251,0.0,20.11111111,8.0,2.0,3.0,14659.812
2339,26.14,0.0,1.0,0.0,2.0,28460.06832
866,0.0,0.0,6.0,0.0,2.0,852.2412393999998
1101,12.875,5.4,7.0,3.0,2.0,10198.89475
1201,25.8625,23.1,7.0,3.0,2.0,40628.26149
2348,24.74,0.0,1.0,0.0,2.0,20709.09207
4358,0.0,10.11111111,8.0,1.0,3.0,5661.106
299,0.0,0.0,6.0,0.0,3.0,575.7503353999998
2292,6.2,0.0,1.0,1.0,2.0,2086.415954
7338,0.0,0.0,4.0,3.0,1.0,0.0
5242,0.0,0.0,4.0,4.0,3.0,0.0
4433,0.0,6.38888889,8.0,1.0,3.0,6934.2812
5930,0.0,0.0,0.0,0.0,1.0,0.0
7120,0.0,0.0,4.0,3.0,1.0,0.0
1738,9.2,0.0,1.0,1.0,2.0,4446.5552229999985
6443,0.0,0.0,4.0,4.0,3.0,0.0
261,0.0,0.0,6.0,0.0,0.0,1597.724089
4557,0.0,14.5,8.0,1.0,3.0,15802.8655
5179,0.0,0.0,4.0,4.0,3.0,0.0
2001,13.87,0.0,1.0,1.0,2.0,10843.67878
3502,0.0,0.0,2.0,0.0,1.0,25296.29245
7041,0.0,0.0,4.0,3.0,1.0,0.0
6126,0.0,0.0,4.0,0.0,1.0,0.0
5903,0.0,0.0,4.0,0.0,1.0,0.0
2579,0.0,0.0,2.0,0.0,3.0,27877.47738
7780,0.0,0.0,4.0,3.0,1.0,0.0
6783,0.0,0.0,4.0,3.0,1.0,0.0
3573,0.0,0.0,2.0,0.0,2.0,24690.95947
5726,0.0,0.0,4.0,4.0,3.0,0.0
3756,23.2,21.85,2.0,0.0,2.0,29209.90433
6290,0.0,0.0,4.0,0.0,1.0,0.0
72,12.65,7.3,6.0,0.0,1.0,1261.068616
7,0.0,0.0,6.0,0.0,3.0,748.0034887999999
3617,0.0,0.0,2.0,0.0,2.0,29172.81864
4768,0.0,12.55555556,8.0,1.0,3.0,9873.4552
581,0.0,0.0,6.0,0.0,3.0,1212.884107
2581,0.0,0.0,2.0,0.0,3.0,30692.25414
1025,29.9375,27.6,7.0,3.0,2.0,27425.29957
2092,7.577000000000001,0.0,1.0,1.0,3.0,4559.716244
3912,0.0,0.0,2.0,0.0,3.0,37569.9267
3281,26.53333333,23.475,2.0,0.0,3.0,16100.99645
5342,0.0,0.0,4.0,0.0,3.0,0.0
5482,0.0,0.0,4.0,4.0,3.0,0.0
5503,0.0,0.0,0.0,0.0,3.0,0.0
4654,0.0,16.83333333,8.0,1.0,3.0,19905.4315
714,0.0,0.0,6.0,0.0,1.0,1285.729595
4577,0.0,20.27777778,8.0,1.0,3.0,6974.0791
6968,0.0,0.0,4.0,3.0,1.0,0.0
603,0.0,0.0,6.0,0.0,3.0,392.428494
7800,0.0,0.0,4.0,3.0,1.0,0.0
7462,0.0,0.0,4.0,3.0,1.0,0.0
1339,5.65,0.65,7.0,3.0,1.0,3861.3277450000014
3360,0.0,0.0,2.0,0.0,3.0,43230.9038
5589,0.0,0.0,4.0,0.0,3.0,0.0
2117,6.5070000000000014,0.0,1.0,1.0,2.0,1536.52141
3369,0.0,0.0,2.0,0.0,3.0,22836.48934
3083,0.0,0.0,2.0,0.0,3.0,14948.812219999998
783,12.65,0.0,6.0,0.0,0.0,1067.221086
2347,18.04,0.0,1.0,0.0,3.0,16253.80462
1924,20.38,0.0,1.0,1.0,3.0,18836.7624
4998,6.0,2.0,5.0,0.0,3.0,2264.408181
4401,0.0,6.94444444,8.0,1.0,3.0,4516.786
2752,0.0,0.0,2.0,0.0,3.0,31639.25063
3575,23.03333333,21.9,2.0,0.0,2.0,31325.675410000003
223,0.0,0.0,6.0,0.0,0.0,785.5297135
1849,8.2,0.0,1.0,1.0,3.0,1724.2243809999998
3442,0.0,0.0,2.0,0.0,1.0,24285.40092
913,0.0,0.0,6.0,0.0,1.0,466.3380451
351,0.0,0.0,6.0,0.0,3.0,1069.29361
6161,0.0,0.0,4.0,4.0,3.0,0.0
6236,0.0,0.0,4.0,0.0,1.0,0.0
3473,27.1,22.175,2.0,0.0,1.0,34885.48915
5961,0.0,0.0,0.0,0.0,1.0,0.0
6074,0.0,0.0,4.0,4.0,3.0,0.0
2635,0.0,0.0,2.0,0.0,3.0,28215.75832
5803,0.0,0.0,4.0,4.0,3.0,0.0
5591,0.0,0.0,4.0,0.0,3.0,0.0
1992,18.15,0.0,1.0,1.0,3.0,7555.051985999998
1219,5.875,0.0,7.0,3.0,2.0,3460.265807
5384,0.0,0.0,4.0,0.0,3.0,0.0
7336,0.0,0.0,4.0,3.0,1.0,0.0
5476,0.0,0.0,4.0,4.0,3.0,0.0
5572,0.0,0.0,4.0,4.0,3.0,0.0
4848,0.0,17.5,3.0,1.0,1.0,13080.0
2842,16.86666667,15.875,2.0,0.0,3.0,16453.3514
3390,23.76666667,21.425,2.0,0.0,3.0,16008.25605
6317,0.0,0.0,4.0,0.0,1.0,0.0
2968,0.0,0.0,2.0,0.0,3.0,12914.75093
3256,0.0,0.0,2.0,0.0,3.0,22050.45352
3787,0.0,0.0,2.0,0.0,2.0,26598.00469
5046,5.13611111,0.3,5.0,0.0,3.0,595.2311179
5536,0.0,0.0,0.0,0.0,3.0,0.0
1417,15.15,9.15,7.0,3.0,1.0,3010.338599
6174,0.0,0.0,4.0,0.0,1.0,0.0
7259,0.0,0.0,4.0,3.0,1.0,0.0
2503,9.35,0.0,1.0,1.0,3.0,2256.147817
7807,0.0,0.0,4.0,3.0,1.0,0.0
3959,0.0,0.0,2.0,0.0,3.0,18898.94871
4460,0.0,7.66666667,8.0,1.0,3.0,4520.4961
3236,0.0,0.0,2.0,0.0,3.0,16367.95275
650,0.0,0.0,6.0,0.0,3.0,772.9846372000002
4338,0.0,13.05555556,8.0,1.0,3.0,5076.43
2638,24.86666667,23.95,2.0,0.0,3.0,29990.84871
5057,5.125,0.3,5.0,0.0,3.0,795.4062393999999
2141,3.873,0.0,1.0,1.0,2.0,1652.33424
6780,0.0,0.0,4.0,3.0,1.0,0.0
625,12.65,0.0,6.0,0.0,3.0,1025.95797
4166,0.0,0.0,2.0,0.0,3.0,19618.45109
6606,0.0,0.0,4.0,3.0,1.0,0.0
5263,0.0,0.0,0.0,0.0,3.0,0.0
4185,0.0,0.0,2.0,0.0,3.0,31070.1377
4050,0.0,0.0,2.0,0.0,3.0,33469.61121
1465,26.05,23.35,7.0,3.0,1.0,32119.4193
4021,0.0,0.0,2.0,0.0,3.0,16496.52099
3273,0.0,0.0,2.0,0.0,3.0,29104.36119
5328,0.0,0.0,0.0,0.0,3.0,0.0
445,0.0,0.0,6.0,0.0,1.0,1142.034901
2171,9.44,0.0,1.0,1.0,2.0,2506.920982
3656,0.0,0.0,2.0,0.0,2.0,32390.517610000006
4414,0.0,5.77777778,8.0,1.0,3.0,13591.3926
1330,5.2375,4.05,7.0,3.0,1.0,5734.002597
1639,6.6,0.0,1.0,1.0,2.0,7560.124856999999
1625,7.3,0.0,1.0,1.0,1.0,3067.115115
1048,14.925,12.8,7.0,3.0,2.0,11583.25025
5091,17.15892857,0.3,5.0,0.0,3.0,6979.3952370000015
7366,0.0,0.0,4.0,3.0,1.0,0.0
6382,0.0,0.0,4.0,0.0,1.0,0.0
4548,0.0,13.05555556,8.0,1.0,3.0,17201.7073
923,0.0,0.0,6.0,0.0,1.0,867.8236255
4462,0.0,9.38888889,8.0,1.0,3.0,5007.8751
7641,0.0,0.0,4.0,3.0,1.0,0.0
5197,0.0,0.0,4.0,0.0,3.0,0.0
3453,0.0,0.0,2.0,0.0,1.0,35892.03395
3742,28.9,23.6,2.0,0.0,2.0,43666.01628
5687,0.0,0.0,4.0,0.0,1.0,0.0
639,0.0,0.0,6.0,0.0,3.0,827.1282705
642,0.0,0.0,6.0,0.0,3.0,784.5219063999998
7503,0.0,0.0,4.0,3.0,1.0,0.0
4411,0.0,8.27777778,8.0,2.0,3.0,15590.466
5807,0.0,0.0,4.0,4.0,3.0,0.0
215,0.0,0.0,6.0,0.0,0.0,645.2938303999998
5827,0.0,0.0,4.0,0.0,1.0,0.0
1256,30.675,26.75,7.0,3.0,1.0,18903.90329
7096,0.0,0.0,4.0,3.0,1.0,0.0
7820,0.0,0.0,4.0,3.0,1.0,0.0
1732,9.2,0.0,1.0,1.0,2.0,5552.773611
7329,0.0,0.0,4.0,3.0,1.0,0.0
4906,30.9,27.0,5.0,0.0,3.0,69003.22308
3558,0.0,0.0,2.0,0.0,2.0,76329.70181
5792,0.0,0.0,4.0,0.0,1.0,0.0
804,0.0,0.0,6.0,0.0,0.0,1136.125086
723,0.0,0.0,6.0,0.0,1.0,947.0059906
4851,0.0,13.03333333,3.0,1.0,1.0,3800.0
505,11.85,0.0,6.0,0.0,1.0,3464.481597
7289,0.0,0.0,4.0,3.0,1.0,0.0
4227,0.0,23.05555556,8.0,1.0,3.0,5540.416
1591,-3.0,0.0,1.0,1.0,1.0,2134.022526
3417,21.63333333,19.0,2.0,0.0,1.0,25021.806
7167,0.0,0.0,4.0,3.0,1.0,0.0
1554,6.25,0.0,1.0,1.0,2.0,6285.864706
2556,26.53333333,23.475,2.0,0.0,3.0,19189.49952
7313,0.0,0.0,4.0,3.0,1.0,0.0
3553,16.06666667,16.025,2.0,0.0,2.0,52144.53862
153,0.0,0.0,6.0,0.0,2.0,1620.495106
685,0.0,0.0,6.0,0.0,1.0,825.4653487
4130,20.26666667,19.425,2.0,0.0,3.0,56466.21078
1170,11.925,6.85,7.0,3.0,2.0,3561.888408
6030,0.0,0.0,4.0,4.0,3.0,0.0
6448,0.0,0.0,4.0,4.0,3.0,0.0
4902,30.9,28.0,5.0,0.0,3.0,53160.57982
1194,18.85,15.1,7.0,3.0,2.0,13929.60441
2672,0.0,0.0,2.0,0.0,3.0,16321.39986
4841,0.0,21.93333333,3.0,1.0,1.0,35040.0
6928,0.0,0.0,4.0,3.0,1.0,0.0
6195,0.0,0.0,4.0,0.0,1.0,0.0
5597,0.0,0.0,4.0,0.0,3.0,0.0
4649,0.0,19.38888889,8.0,2.0,3.0,19035.8675
6998,0.0,0.0,4.0,3.0,1.0,0.0
5206,0.0,0.0,4.0,0.0,3.0,0.0
4596,0.0,18.33333333,8.0,1.0,3.0,22534.3726
1351,26.05,24.1,7.0,3.0,1.0,26668.6711
7207,0.0,0.0,4.0,3.0,1.0,0.0
1553,6.25,0.0,1.0,1.0,2.0,3293.641749
6389,0.0,0.0,4.0,0.0,1.0,0.0
6575,0.0,0.0,4.0,3.0,1.0,0.0
4159,0.0,0.0,2.0,0.0,3.0,19083.94606
2265,16.43,0.0,1.0,1.0,3.0,4230.556693
2349,23.52,0.0,1.0,0.0,2.0,8374.712247
4323,0.0,17.5,8.0,1.0,3.0,12979.092
320,0.0,0.0,6.0,0.0,3.0,478.841793
7274,0.0,0.0,4.0,3.0,1.0,0.0
602,0.0,0.0,6.0,0.0,3.0,413.1661844
6081,0.0,0.0,4.0,4.0,3.0,0.0
4728,0.0,18.11111111,8.0,2.0,3.0,7308.4202
50,0.0,0.0,6.0,0.0,1.0,498.9592677
7535,0.0,0.0,4.0,3.0,1.0,0.0
5319,0.0,0.0,4.0,0.0,3.0,0.0
2038,5.803,0.0,1.0,1.0,2.0,6651.832343
7194,0.0,0.0,4.0,3.0,1.0,0.0
2934,0.0,0.0,2.0,0.0,3.0,21298.79735
1812,11.5,0.0,1.0,1.0,3.0,1610.834228
2769,24.8,22.725,2.0,0.0,3.0,25643.32519
7039,0.0,0.0,4.0,3.0,1.0,0.0
3678,0.0,0.0,2.0,0.0,2.0,16895.956290000002
124,0.0,0.0,6.0,0.0,2.0,882.6556127999999
1320,23.8375,24.75,7.0,3.0,1.0,47187.35533
3724,0.0,0.0,2.0,0.0,2.0,26912.24372
1155,30.175,22.3,7.0,3.0,2.0,3518.075423
2679,26.26666667,22.55,2.0,0.0,3.0,12556.08114
7437,0.0,0.0,4.0,3.0,1.0,0.0
6535,0.0,0.0,4.0,4.0,3.0,0.0
5481,0.0,0.0,4.0,4.0,3.0,0.0
5373,0.0,0.0,4.0,0.0,3.0,0.0
5283,0.0,0.0,4.0,4.0,3.0,0.0
1693,5.5,0.0,1.0,1.0,3.0,3237.287728
823,0.0,0.0,6.0,0.0,2.0,1036.649735
2014,13.87,0.0,1.0,1.0,1.0,6316.843001
4614,0.0,21.44444444,8.0,1.0,3.0,13051.2527
4195,0.0,0.0,2.0,0.0,3.0,30571.05613
4280,0.0,24.05555556,8.0,2.0,3.0,15849.428
7569,0.0,0.0,4.0,3.0,1.0,0.0
5881,0.0,0.0,0.0,0.0,1.0,0.0
1640,6.6,0.0,1.0,1.0,2.0,9685.706277
5347,0.0,0.0,4.0,4.0,3.0,0.0
6577,0.0,0.0,4.0,3.0,1.0,0.0
7804,0.0,0.0,4.0,3.0,1.0,0.0
5461,0.0,0.0,4.0,0.0,3.0,0.0
7861,0.0,0.0,4.0,3.0,1.0,0.0
4056,0.0,0.0,2.0,0.0,3.0,30387.15594
1684,5.5,0.0,1.0,1.0,2.0,5171.963847
434,0.0,0.0,6.0,0.0,1.0,461.32169360000006
271,0.0,0.0,6.0,0.0,3.0,558.8058922
1268,19.575,20.4,7.0,3.0,1.0,3936.63718
1880,7.83,0.0,1.0,1.0,2.0,2518.703891
2666,0.0,0.0,2.0,0.0,3.0,11340.05529
5910,0.0,0.0,4.0,4.0,3.0,0.0
3260,20.26666667,19.425,2.0,0.0,3.0,33833.83256
6044,0.0,0.0,4.0,4.0,3.0,0.0
2058,5.803,0.0,1.0,1.0,1.0,4156.750602
6073,0.0,0.0,4.0,4.0,3.0,0.0
1685,8.8,0.0,1.0,1.0,2.0,5456.778836
1305,16.45,10.65,7.0,3.0,1.0,8103.831659
2818,25.43333333,22.475,2.0,0.0,3.0,15336.172730000002
4353,0.0,8.66666667,8.0,1.0,3.0,10256.564
384,0.0,0.0,6.0,0.0,3.0,1343.929684
4377,0.0,10.94444444,8.0,2.0,3.0,6985.7159999999985
5911,0.0,0.0,4.0,0.0,1.0,0.0
5717,0.0,0.0,4.0,4.0,3.0,0.0
4742,0.0,20.33333333,8.0,1.0,3.0,8290.6729
6663,0.0,0.0,4.0,3.0,1.0,0.0
2025,7.006,0.0,1.0,1.0,2.0,6970.723749
4170,26.83333333,23.875,2.0,0.0,3.0,23777.70026
1491,15.9,0.0,1.0,1.0,2.0,7034.046794
2927,0.0,0.0,2.0,0.0,3.0,35057.06013
2496,9.17,0.0,1.0,1.0,3.0,1346.394511
3415,18.13333333,17.875,2.0,0.0,1.0,17580.18002
109,0.0,0.0,6.0,0.0,1.0,1615.2239470000004
2963,25.43333333,22.475,2.0,0.0,3.0,14492.73017
4820,0.0,0.0,3.0,1.0,1.0,2960.0
4126,0.0,0.0,2.0,0.0,3.0,16158.27964
7093,0.0,0.0,4.0,3.0,1.0,0.0
3047,24.76666667,23.2,2.0,0.0,3.0,25401.27582
1848,9.35,0.0,1.0,1.0,3.0,1885.918309
3266,0.0,0.0,2.0,0.0,3.0,29301.6149
1845,8.2,0.0,1.0,1.0,3.0,1121.946154
6296,0.0,0.0,4.0,4.0,3.0,0.0
5180,0.0,0.0,4.0,4.0,3.0,0.0
6266,0.0,0.0,4.0,0.0,1.0,0.0
3960,0.0,0.0,2.0,0.0,3.0,18945.72746
750,0.0,0.0,6.0,0.0,0.0,619.3836074
1434,23.8375,24.3,7.0,3.0,1.0,39378.32043
6711,0.0,0.0,4.0,3.0,1.0,0.0
4638,0.0,20.5,8.0,1.0,3.0,20243.4231
6870,0.0,0.0,4.0,3.0,1.0,0.0
880,0.0,0.0,6.0,0.0,2.0,788.8186526000002
7788,0.0,0.0,4.0,3.0,1.0,0.0
2978,0.0,0.0,2.0,0.0,3.0,27782.39677
3565,0.0,0.0,2.0,0.0,2.0,36269.51531
1137,24.5625,21.95,7.0,3.0,2.0,57313.43517999999
2633,24.5,22.15,2.0,0.0,3.0,28076.32065
490,0.0,0.0,6.0,0.0,1.0,564.1602222
5128,11.46527778,9.4,5.0,0.0,3.0,8784.755674
1939,12.59,0.0,1.0,1.0,2.0,18905.67102
4317,0.0,23.94444444,8.0,1.0,3.0,15010.558
3055,0.0,0.0,2.0,0.0,3.0,25775.98271
2586,0.0,0.0,2.0,0.0,3.0,42542.99486
4511,0.0,11.61111111,8.0,1.0,3.0,5028.1093
2462,7.006,0.0,1.0,1.0,3.0,5667.154075
362,0.0,0.0,6.0,0.0,3.0,786.340209
5619,0.0,0.0,4.0,4.0,3.0,0.0
2488,-0.453,0.0,1.0,1.0,2.0,2345.413609
6242,0.0,0.0,4.0,0.0,1.0,0.0
7654,0.0,0.0,4.0,3.0,1.0,0.0
1809,11.5,0.0,1.0,1.0,2.0,1838.659286
6647,0.0,0.0,4.0,3.0,1.0,0.0
1934,12.59,0.0,1.0,1.0,2.0,19812.27844
967,0.0,0.0,6.0,0.0,1.0,766.84074
6953,0.0,0.0,4.0,3.0,1.0,0.0
6906,0.0,0.0,4.0,3.0,1.0,0.0
243,0.0,0.0,6.0,0.0,0.0,758.3554469
4229,0.0,22.5,8.0,1.0,3.0,13256.232
5765,0.0,0.0,4.0,4.0,3.0,0.0
2592,0.0,0.0,2.0,0.0,3.0,39473.74599
5058,5.13055556,0.3,5.0,0.0,3.0,1173.020621
5523,0.0,0.0,4.0,4.0,3.0,0.0
162,0.0,0.0,6.0,0.0,2.0,1376.2537109999996
301,0.0,0.0,6.0,0.0,3.0,523.1579931
6602,0.0,0.0,4.0,3.0,1.0,0.0
2947,21.0,19.925,2.0,0.0,3.0,14066.15456
4078,0.0,0.0,2.0,0.0,3.0,27600.016860000003
1426,27.9375,26.1,7.0,3.0,1.0,14582.78512
5124,11.44027778,8.8,5.0,0.0,3.0,5047.098104
6959,0.0,0.0,4.0,3.0,1.0,0.0
3898,0.0,0.0,2.0,0.0,3.0,30380.71593
1959,22.15,0.0,1.0,1.0,2.0,20097.00605
2254,16.43,0.0,1.0,1.0,2.0,5578.987636
2168,-0.453,0.0,1.0,1.0,1.0,808.9290419
5700,0.0,0.0,4.0,4.0,3.0,0.0
7113,0.0,0.0,4.0,3.0,1.0,0.0
